0.6_20,0.6
0.4_11,0.4
0.4_10,0.4
1.8_63,1.8
0.4_13,0.4
1.8_64,1.8
0.4_12,0.4
1.8_65,1.8
0.4_15,0.4
0.4_14,0.4
1.8_67,1.8
0.4_17,0.4
1.8_68,1.8
0.10_1,0.10
0.8_7,0.8,0.3
0.8_8,0.8
0.8_5,0.8
0.8_6,0.8
0.10_4,0.10
0.8_4,0.8
0.10_3,0.10
0.8_1,0.8
0.8_2,0.8
0.4_19,0.4
0.4_22,0.4,0.3
0.4_21,0.4,0.3
0.4_24,0.4
1.5_1,1.5
0.4_23,0.4,0.3
1.5_2,1.5
1.5_3,1.5
0.4_25,0.4,0.3
1.5_4,1.5
1.5_5,1.5
0.4_20,0.4
1.5_7,1.5
1.5_8,1.5
1.17_8,1.17
1.17_9,1.17
1.8_42,1.8
1.9_11,1.9
1.8_43,1.8
1.9_10,1.9
1.17_4,1.17
1.17_5,1.17
1.17_6,1.17
1.17_7,1.17
0.7_8,0.7
1.8_48,1.8
1.17_2,1.17
0.7_7,0.7
1.17_3,1.17
0.7_5,0.7
0.7_2,0.7
1.8_51,1.8
0.5_14,0.5
0.5_11,0.5
0.5_12,0.5
1.6_1,1.6
1.8_55,1.8
1.8_56,1.8
1.6_4,1.6
1.8_57,1.8
1.8_58,1.8
1.8_59,1.8
1.8_60,1.8
0.8_17,0.8
0.8_16,0.8
1.16_5,1.16
1.16_6,1.16
0.8_18,0.8
1.0_19,1.0
1.16_1,1.16
1.16_3,1.16
0.8_13,0.8
1.0_15,1.0
1.0_16,1.0
1.0_17,1.0
1.0_18,1.0
1.0_11,1.0
1.0_12,1.0
0.8_28,0.8
0.8_27,0.8
0.8_26,0.8
0.8_25,0.8
0.8_29,0.8
0.8_20,0.8
0.8_24,0.8
0.8_23,0.8
0.8_22,0.8
0.8_21,0.8
0.8_37,0.8
0.8_36,0.8
1.17_30,1.17
1.15_7,1.15
1.15_8,1.15
1.15_9,1.15
1.17_31,1.17
0.8_31,0.8
1.15_3,1.15
1.15_4,1.15
0.8_34,0.8
1.0_38,1.0
0.8_33,0.8
1.0_39,1.0
1.15_1,1.15
1.0_33,1.0
1.0_34,1.0
1.0_35,1.0
1.0_30,1.0,0.9
1.0_31,1.0
1.0_32,1.0
0.1_2,0.1
1.17_27,1.17
1.17_26,1.17
1.17_29,1.17
0.1_1,0.1
1.17_28,1.17
1.0_4,1.0
1.0_5,1.0
1.0_6,1.0
1.0_7,1.0
1.0_8,1.0
1.0_9,1.0
1.0_26,1.0
1.0_1,1.0
1.0_27,1.0
1.0_2,1.0
1.0_28,1.0
1.0_3,1.0
1.0_22,1.0
1.0_23,1.0
1.0_24,1.0
1.0_25,1.0,0.9
1.0_20,1.0
1.0_21,1.0
1.14_8,1.14
1.14_9,1.14
1.14_4,1.14
0.4_9,0.4
1.14_6,1.14
1.14_1,1.14
1.1_29,1.1
1.14_2,1.14
0.4_3,0.4
1.1_24,1.1
0.4_4,0.4
1.0_56,1.0
1.1_23,1.1
0.4_1,0.4
1.0_57,0.9
1.1_26,1.1
0.4_2,0.4
1.1_25,1.1
0.4_7,0.4
1.0_51,1.0
1.1_20,1.1
0.4_8,0.4
1.0_52,1.0
1.1_22,1.1
0.4_6,0.4
1.1_21,1.1
1.0_50,1.0
1.1_3,1.1
1.1_4,1.1
1.1_5,1.1
1.1_6,1.1
1.1_7,1.1
1.1_8,1.1
1.1_9,1.1
1.0_48,1.0
1.1_17,1.1
1.0_49,1.0
0.7_10,0.7
1.1_1,0.9,1.1
1.1_19,1.1
1.1_2,1.1
1.1_18,1.1
1.0_44,1.0
1.1_13,1.1
1.0_45,1.0
1.1_12,1.1
1.0_46,0.9,1.0
1.0_47,1.0
1.1_14,1.1
1.0_40,1.0
1.0_41,1.0
1.0_42,1.0
1.1_11,1.1
1.1_10,1.1
1.13_8,1.13
1.13_9,1.13
1.13_4,1.13
1.13_6,1.13
1.13_7,1.13
1.13_1,1.13
1.2_17,1.2
1.13_3,1.13
1.2_19,1.2
1.2_14,1.2,1.1
1.2_13,1.2
1.2_16,1.2
1.2_10,1.2
1.2_12,1.2
1.2_11,1.2
1.2_2,1.2
1.2_4,1.2
1.2_5,1.2
1.2_6,1.2
1.2_8,1.2
1.2_9,1.2
1.2_1,1.2
1.1_31,1.1
1.1_30,1.1
1.15_31,1.15
1.15_34,1.15
1.12_5,1.12
1.12_6,1.12
1.12_7,1.12
1.12_8,1.12
1.12_2,1.12
1.12_4,1.12
1.15_28,1.15
1.15_29,1.15
1.16_12,1.16
1.16_13,1.16
1.15_40,1.15
1.15_35,1.15
1.15_36,1.15
1.15_10,1.15
1.15_11,1.15
1.15_12,1.15
1.11_6,1.11
1.11_2,1.11
1.11_3,1.11
1.3_29,1.3
1.11_5,1.11
1.3_27,1.3
1.3_28,1.3
1.3_25,1.3
1.11_1,1.11
1.3_26,1.3
1.3_23,1.3
1.3_21,1.3
1.3_22,1.3
1.3_20,1.3
1.14_35,1.14
1.14_34,1.14
1.3_18,1.3
1.3_16,1.3
1.3_17,1.3
1.3_14,1.3
1.3_15,1.3
1.3_12,1.3
1.3_13,1.3
1.3_10,1.3,0.9
1.15_13,1.15
1.15_15,1.15
1.15_16,1.15
1.15_75,1.15
1.15_76,1.15
1.17_11,1.17
1.15_77,1.15
1.15_78,1.15
1.15_71,1.15
1.15_73,1.15
1.17_10,1.17
1.10_7,1.10
1.10_8,1.10
1.10_9,1.10
1.10_4,1.10
1.10_6,1.10
1.3_49,1.3
1.10_1,1.10
1.3_47,1.3
1.10_2,1.10
1.3_48,1.3
1.3_45,1.3
1.3_46,1.3
1.3_43,1.3
1.3_44,1.3
1.3_41,1.3
1.3_42,1.3
1.15_68,1.15
1.17_23,1.17
1.17_25,1.17
1.15_82,1.15
1.17_21,1.17
1.17_20,1.17
1.15_80,1.15
1.15_81,1.15
1.3_39,1.3
1.3_36,1.3
1.3_37,1.3
1.3_34,1.3
1.3_35,1.3
1.3_32,1.3
1.3_33,1.3
1.3_30,1.3
1.3_31,1.3
1.15_79,1.15
1.17_16,1.17
1.17_18,1.17
1.17_17,1.17
1.15_53,1.15
1.15_54,1.15
1.15_55,1.15
1.15_50,1.15
1.3_65,1.3
1.3_66,1.3
1.3_63,1.3
1.3_64,1.3
1.3_61,1.3
1.3_62,1.3
1.16_14,1.16
1.16_15,1.16
1.3_60,1.3
1.15_64,1.15
1.15_65,1.15
1.15_66,1.15
1.15_67,1.15
1.15_61,1.15
1.15_62,1.15
1.15_63,1.15
1.3_56,1.3
1.3_57,1.3
1.3_54,1.3
1.3_55,1.3
1.3_52,1.3
1.3_53,1.3
1.3_50,1.3
1.15_58,1.15
1.15_59,1.15
